state,id,title,url,createdAt,updatedAt,closedAt,labels,number,authorAssociation,author,comments,mergedBy,mergeCommit,org,repo,kind
CLOSED,MDU6SXNzdWU0OTMwMjQ5OTY=,Use same kernel for multiple documents,https://github.com/jupyter/jupyter-sphinx/issues/74,2019-09-12T20:55:02Z,2020-04-28T20:08:57Z,2020-04-28T20:08:48Z,"{'edges': [{'node': {'name': 'enhancement'}}, {'node': {'name': 'wontfix'}}]}",74,NONE,pohlt,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-09-18T08:03:23Z', 'updatedAt': '2019-09-18T08:03:23Z', 'url': 'https://github.com/jupyter/jupyter-sphinx/issues/74#issuecomment-532570157', 'author': {'login': 'akhmerov'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-09-29T07:56:05Z', 'updatedAt': '2019-09-29T07:56:05Z', 'url': 'https://github.com/jupyter/jupyter-sphinx/issues/74#issuecomment-536265109', 'author': {'login': 'pohlt'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-28T17:24:30Z', 'updatedAt': '2020-03-28T17:24:30Z', 'url': 'https://github.com/jupyter/jupyter-sphinx/issues/74#issuecomment-605492131', 'author': {'login': 'teibit'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-28T19:02:05Z', 'updatedAt': '2020-03-28T19:02:05Z', 'url': 'https://github.com/jupyter/jupyter-sphinx/issues/74#issuecomment-605504604', 'author': {'login': 'akhmerov'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-28T19:03:04Z', 'updatedAt': '2020-03-28T19:03:04Z', 'url': 'https://github.com/jupyter/jupyter-sphinx/issues/74#issuecomment-605504734', 'author': {'login': 'akhmerov'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-28T19:08:05Z', 'updatedAt': '2020-03-28T19:08:05Z', 'url': 'https://github.com/jupyter/jupyter-sphinx/issues/74#issuecomment-605505320', 'author': {'login': 'teibit'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-10T13:54:02Z', 'updatedAt': '2020-04-10T13:54:02Z', 'url': 'https://github.com/jupyter/jupyter-sphinx/issues/74#issuecomment-612038441', 'author': {'login': 'SeanDS'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-11T12:16:27Z', 'updatedAt': '2020-04-11T12:16:27Z', 'url': 'https://github.com/jupyter/jupyter-sphinx/issues/74#issuecomment-612407569', 'author': {'login': 'akhmerov'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-11T13:34:37Z', 'updatedAt': '2020-04-11T13:34:37Z', 'url': 'https://github.com/jupyter/jupyter-sphinx/issues/74#issuecomment-612422581', 'author': {'login': 'SeanDS'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-28T20:08:48Z', 'updatedAt': '2020-04-28T20:08:48Z', 'url': 'https://github.com/jupyter/jupyter-sphinx/issues/74#issuecomment-620827740', 'author': {'login': 'jbweston'}}}]}",,,jupyter,jupyter-sphinx,issue
CLOSED,MDU6SXNzdWU0OTE4NDYwNTA=,Porting basic templates from notebook,https://github.com/jupyter/jupyter_server/issues/85,2019-09-10T19:06:46Z,2020-05-05T20:15:47Z,2020-05-05T20:15:47Z,{'edges': [{'node': {'name': 'question'}}]},85,MEMBER,Zsailer,"{'edges': [{'node': {'authorAssociation': 'COLLABORATOR', 'createdAt': '2019-12-14T12:36:27Z', 'updatedAt': '2019-12-14T12:36:27Z', 'url': 'https://github.com/jupyter/jupyter_server/issues/85#issuecomment-565713392', 'author': {'login': 'vidartf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-12-16T16:24:45Z', 'updatedAt': '2019-12-16T16:24:45Z', 'url': 'https://github.com/jupyter/jupyter_server/issues/85#issuecomment-566134281', 'author': {'login': 'Zsailer'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-04T20:45:19Z', 'updatedAt': '2020-05-04T20:45:19Z', 'url': 'https://github.com/jupyter/jupyter_server/issues/85#issuecomment-623695888', 'author': {'login': 'Mistobaan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-05T20:15:46Z', 'updatedAt': '2020-05-05T20:15:46Z', 'url': 'https://github.com/jupyter/jupyter_server/issues/85#issuecomment-624282582', 'author': {'login': 'Zsailer'}}}]}",,,jupyter,jupyter_server,issue
CLOSED,MDU6SXNzdWU0ODI2NTMwMjc=,R reshape2 lib fails to load (stringi.so / libicui18n.so.64 not found),https://github.com/jupyter/docker-stacks/issues/927,2019-08-20T05:35:01Z,2020-03-25T02:12:44Z,2020-03-25T02:12:44Z,"{'edges': [{'node': {'name': 'tag:Upstream'}}, {'node': {'name': 'type:Bug'}}]}",927,NONE,emthomas,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2019-08-20T05:35:41Z', 'updatedAt': '2019-08-20T05:35:41Z', 'url': 'https://github.com/jupyter/docker-stacks/issues/927#issuecomment-522860659', 'author': {'login': 'emthomas'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-08-20T06:38:43Z', 'updatedAt': '2019-08-20T06:38:43Z', 'url': 'https://github.com/jupyter/docker-stacks/issues/927#issuecomment-522876403', 'author': {'login': 'emthomas'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-10-09T18:16:33Z', 'updatedAt': '2019-10-09T18:16:33Z', 'url': 'https://github.com/jupyter/docker-stacks/issues/927#issuecomment-540124240', 'author': {'login': 'playermanny2'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-01-20T04:52:46Z', 'updatedAt': '2020-01-20T04:52:46Z', 'url': 'https://github.com/jupyter/docker-stacks/issues/927#issuecomment-576105457', 'author': {'login': 'parente'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-01-26T06:55:03Z', 'updatedAt': '2020-01-26T07:04:15Z', 'url': 'https://github.com/jupyter/docker-stacks/issues/927#issuecomment-578473833', 'author': {'login': 'matthewbegun'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-01-31T10:32:04Z', 'updatedAt': '2020-01-31T10:32:04Z', 'url': 'https://github.com/jupyter/docker-stacks/issues/927#issuecomment-580678576', 'author': {'login': 'terzieff'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-01-31T13:25:27Z', 'updatedAt': '2020-01-31T13:25:58Z', 'url': 'https://github.com/jupyter/docker-stacks/issues/927#issuecomment-580732022', 'author': {'login': 'parente'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-01-31T16:51:21Z', 'updatedAt': '2020-01-31T16:51:21Z', 'url': 'https://github.com/jupyter/docker-stacks/issues/927#issuecomment-580815189', 'author': {'login': 'dmpe'}}}, {'node': {'authorAssociation': 'COLLABORATOR', 'createdAt': '2020-02-09T05:52:39Z', 'updatedAt': '2020-02-09T05:52:55Z', 'url': 'https://github.com/jupyter/docker-stacks/issues/927#issuecomment-583807803', 'author': {'login': 'romainx'}}}, {'node': {'authorAssociation': 'COLLABORATOR', 'createdAt': '2020-03-25T02:12:44Z', 'updatedAt': '2020-03-25T02:12:44Z', 'url': 'https://github.com/jupyter/docker-stacks/issues/927#issuecomment-603600788', 'author': {'login': 'romainx'}}}]}",,,jupyter,docker-stacks,issue
CLOSED,MDU6SXNzdWU0ODA2MjczNDY=,"ValueError: ""Duplicated timeseries in CollectorRegistry""",https://github.com/jupyter/jupyter_server/issues/74,2019-08-14T11:30:55Z,2020-04-15T16:21:04Z,2020-04-15T16:21:03Z,{'edges': [{'node': {'name': 'bug'}}]},74,COLLABORATOR,vidartf,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-12-14T00:33:00Z', 'updatedAt': '2019-12-14T00:33:24Z', 'url': 'https://github.com/jupyter/jupyter_server/issues/74#issuecomment-565660035', 'author': {'login': 'Zsailer'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-12-14T00:36:19Z', 'updatedAt': '2019-12-14T00:36:19Z', 'url': 'https://github.com/jupyter/jupyter_server/issues/74#issuecomment-565660579', 'author': {'login': 'Zsailer'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-15T16:21:03Z', 'updatedAt': '2020-04-15T16:21:03Z', 'url': 'https://github.com/jupyter/jupyter_server/issues/74#issuecomment-614138484', 'author': {'login': 'Zsailer'}}}]}",,,jupyter,jupyter_server,issue
CLOSED,MDU6SXNzdWU0NzgwOTE2ODQ=,Example of filtering events to different logging handlers,https://github.com/jupyter/telemetry/issues/23,2019-08-07T19:05:50Z,2020-05-19T17:47:58Z,2020-05-19T17:47:58Z,{'edges': []},23,MEMBER,Zsailer,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-08-13T18:04:28Z', 'updatedAt': '2019-08-13T18:04:28Z', 'url': 'https://github.com/jupyter/telemetry/issues/23#issuecomment-520943127', 'author': {'login': 'Zsailer'}}}]}",,,jupyter,telemetry,issue
CLOSED,MDU6SXNzdWU0NzM4MjM4NDY=,Burst retrying websocket connection causes gateway down,https://github.com/jupyter/nb2kg/issues/44,2019-07-29T02:44:33Z,2020-05-21T17:14:16Z,2020-05-21T17:14:16Z,{'edges': []},44,CONTRIBUTOR,esevan,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-07-29T14:16:46Z', 'updatedAt': '2019-07-29T14:16:46Z', 'url': 'https://github.com/jupyter/nb2kg/issues/44#issuecomment-516010431', 'author': {'login': 'kevin-bates'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-07-29T22:42:35Z', 'updatedAt': '2019-07-29T22:45:57Z', 'url': 'https://github.com/jupyter/nb2kg/issues/44#issuecomment-516189742', 'author': {'login': 'esevan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-07-29T23:26:46Z', 'updatedAt': '2019-07-29T23:26:46Z', 'url': 'https://github.com/jupyter/nb2kg/issues/44#issuecomment-516199634', 'author': {'login': 'kevin-bates'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-07-30T00:05:22Z', 'updatedAt': '2019-07-30T00:05:22Z', 'url': 'https://github.com/jupyter/nb2kg/issues/44#issuecomment-516207278', 'author': {'login': 'esevan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-07-30T02:21:43Z', 'updatedAt': '2019-07-30T02:21:43Z', 'url': 'https://github.com/jupyter/nb2kg/issues/44#issuecomment-516232758', 'author': {'login': 'kevin-bates'}}}]}",,,jupyter,nb2kg,issue
CLOSED,MDU6SXNzdWU0NzA2OTEyNDE=,Is there a way to disable an export option?,https://github.com/jupyter/nbconvert/issues/1065,2019-07-20T16:24:52Z,2020-05-20T11:43:31Z,2020-05-20T11:43:31Z,{'edges': [{'node': {'name': 'question'}}]},1065,NONE,ieglonew01f,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-07-22T02:44:46Z', 'updatedAt': '2019-07-22T02:44:46Z', 'url': 'https://github.com/jupyter/nbconvert/issues/1065#issuecomment-513619838', 'author': {'login': 'MSeal'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-15T19:57:26Z', 'updatedAt': '2020-05-15T22:33:52Z', 'url': 'https://github.com/jupyter/nbconvert/issues/1065#issuecomment-629453352', 'author': {'login': 'rahulpshah'}}}]}",,,jupyter,nbconvert,issue
CLOSED,MDU6SXNzdWU0NTY3MjM3NTk=,Exception: Java gateway process exited before sending its port number,https://github.com/jupyter/docker-stacks/issues/884,2019-06-17T03:18:47Z,2020-05-08T06:11:55Z,2020-05-08T06:11:54Z,{'edges': [{'node': {'name': 'type:Question'}}]},884,NONE,yonghaihung,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-07-27T12:14:25Z', 'updatedAt': '2019-07-27T12:14:25Z', 'url': 'https://github.com/jupyter/docker-stacks/issues/884#issuecomment-515679652', 'author': {'login': 'parente'}}}, {'node': {'authorAssociation': 'COLLABORATOR', 'createdAt': '2020-05-08T05:12:11Z', 'updatedAt': '2020-05-08T05:12:11Z', 'url': 'https://github.com/jupyter/docker-stacks/issues/884#issuecomment-625634085', 'author': {'login': 'romainx'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-08T05:51:24Z', 'updatedAt': '2020-05-08T05:51:24Z', 'url': 'https://github.com/jupyter/docker-stacks/issues/884#issuecomment-625644228', 'author': {'login': 'yonghaihung'}}}, {'node': {'authorAssociation': 'COLLABORATOR', 'createdAt': '2020-05-08T06:11:54Z', 'updatedAt': '2020-05-08T06:11:54Z', 'url': 'https://github.com/jupyter/docker-stacks/issues/884#issuecomment-625651771', 'author': {'login': 'romainx'}}}]}",,,jupyter,docker-stacks,issue
CLOSED,MDU6SXNzdWU0NTM4MjMwOTM=,Configure extensions from server CLI.,https://github.com/jupyter/jupyter_server/issues/55,2019-06-08T18:41:03Z,2020-04-21T23:18:18Z,2020-04-21T23:18:17Z,"{'edges': [{'node': {'name': 'enhancement'}}, {'node': {'name': 'question'}}]}",55,MEMBER,Zsailer,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-06-08T20:02:12Z', 'updatedAt': '2019-06-08T20:02:12Z', 'url': 'https://github.com/jupyter/jupyter_server/issues/55#issuecomment-500157484', 'author': {'login': 'lresende'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-06-08T22:09:04Z', 'updatedAt': '2019-06-08T22:09:04Z', 'url': 'https://github.com/jupyter/jupyter_server/issues/55#issuecomment-500168923', 'author': {'login': 'blink1073'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-06-08T22:10:39Z', 'updatedAt': '2019-06-08T22:10:39Z', 'url': 'https://github.com/jupyter/jupyter_server/issues/55#issuecomment-500169043', 'author': {'login': 'blink1073'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-06-08T22:11:39Z', 'updatedAt': '2019-06-08T22:11:39Z', 'url': 'https://github.com/jupyter/jupyter_server/issues/55#issuecomment-500169096', 'author': {'login': 'blink1073'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-06-11T20:44:24Z', 'updatedAt': '2019-06-11T20:44:24Z', 'url': 'https://github.com/jupyter/jupyter_server/issues/55#issuecomment-501015621', 'author': {'login': 'Zsailer'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-15T16:11:26Z', 'updatedAt': '2020-04-15T16:11:53Z', 'url': 'https://github.com/jupyter/jupyter_server/issues/55#issuecomment-614133180', 'author': {'login': 'Zsailer'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-21T23:18:17Z', 'updatedAt': '2020-04-21T23:18:17Z', 'url': 'https://github.com/jupyter/jupyter_server/issues/55#issuecomment-617460796', 'author': {'login': 'Zsailer'}}}]}",,,jupyter,jupyter_server,issue
CLOSED,MDU6SXNzdWU0NDg0NzQxNDY=,Deprecated exporter_locator always imported,https://github.com/jupyter/nbconvert/issues/1033,2019-05-25T15:21:51Z,2020-04-04T20:13:12Z,2020-04-04T20:13:12Z,{'edges': []},1033,MEMBER,SylvainCorlay,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-05-25T18:07:15Z', 'updatedAt': '2019-05-25T18:07:15Z', 'url': 'https://github.com/jupyter/nbconvert/issues/1033#issuecomment-495937519', 'author': {'login': 'MSeal'}}}, {'node': {'authorAssociation': 'COLLABORATOR', 'createdAt': '2020-04-04T20:13:12Z', 'updatedAt': '2020-04-04T20:13:12Z', 'url': 'https://github.com/jupyter/nbconvert/issues/1033#issuecomment-609083065', 'author': {'login': 't-makaro'}}}]}",,,jupyter,nbconvert,issue
CLOSED,MDU6SXNzdWU0NDY5NjI1Mjk=,pandas.read_hdf,https://github.com/jupyter/docker-stacks/issues/877,2019-05-22T06:53:33Z,2020-05-08T04:47:40Z,2020-05-08T04:45:15Z,{'edges': [{'node': {'name': 'type:Enhancement'}}]},877,NONE,alanchalk,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-06-09T01:41:26Z', 'updatedAt': '2019-06-09T01:41:26Z', 'url': 'https://github.com/jupyter/docker-stacks/issues/877#issuecomment-500177877', 'author': {'login': 'parente'}}}, {'node': {'authorAssociation': 'COLLABORATOR', 'createdAt': '2020-05-08T04:45:15Z', 'updatedAt': '2020-05-08T04:47:40Z', 'url': 'https://github.com/jupyter/docker-stacks/issues/877#issuecomment-625627386', 'author': {'login': 'romainx'}}}]}",,,jupyter,docker-stacks,issue
CLOSED,MDU6SXNzdWU0NDUyODg2ODE=,When is a kernel considered idle,https://github.com/jupyter/notebook/issues/4634,2019-05-17T06:43:20Z,2020-04-09T17:09:48Z,2020-04-09T17:09:48Z,"{'edges': [{'node': {'name': 'component:Server'}}, {'node': {'name': 'type:Question'}}]}",4634,NONE,katsar0v,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-05-17T08:50:05Z', 'updatedAt': '2019-05-17T08:50:05Z', 'url': 'https://github.com/jupyter/notebook/issues/4634#issuecomment-493375782', 'author': {'login': 'takluyver'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-05-20T07:07:54Z', 'updatedAt': '2019-05-20T07:07:54Z', 'url': 'https://github.com/jupyter/notebook/issues/4634#issuecomment-493863856', 'author': {'login': 'katsar0v'}}}]}",,,jupyter,notebook,issue
CLOSED,MDU6SXNzdWU0NDI4MDc5MDI=,"""not implemented"" message with jupyter notebook under python-3.8.0a4 (due to switch to ""proactor"" loop on windows)",https://github.com/jupyter/jupyter_server/issues/45,2019-05-10T16:51:40Z,2020-04-15T15:53:57Z,2020-04-15T15:53:56Z,{'edges': [{'node': {'name': 'bug'}}]},45,NONE,stonebig,"{'edges': [{'node': {'authorAssociation': 'COLLABORATOR', 'createdAt': '2020-02-10T17:22:48Z', 'updatedAt': '2020-02-10T17:22:48Z', 'url': 'https://github.com/jupyter/jupyter_server/issues/45#issuecomment-584235349', 'author': {'login': 'echarles'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-15T15:53:56Z', 'updatedAt': '2020-04-15T15:53:56Z', 'url': 'https://github.com/jupyter/jupyter_server/issues/45#issuecomment-614123354', 'author': {'login': 'Zsailer'}}}]}",,,jupyter,jupyter_server,issue
CLOSED,MDU6SXNzdWU0NDA0MzA5NjM=,Jupyter notebook being committed along with history,https://github.com/jupyter/notebook/issues/4605,2019-05-05T10:55:26Z,2020-04-11T02:07:01Z,2020-04-11T02:07:01Z,{'edges': []},4605,NONE,shantanuo,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-10T06:19:20Z', 'updatedAt': '2020-04-10T06:19:20Z', 'url': 'https://github.com/jupyter/notebook/issues/4605#issuecomment-611896975', 'author': {'login': 'shantanuo'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-10T16:17:16Z', 'updatedAt': '2020-04-10T16:17:16Z', 'url': 'https://github.com/jupyter/notebook/issues/4605#issuecomment-612103258', 'author': {'login': 'kevin-bates'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-11T02:07:01Z', 'updatedAt': '2020-04-11T02:07:01Z', 'url': 'https://github.com/jupyter/notebook/issues/4605#issuecomment-612297880', 'author': {'login': 'shantanuo'}}}]}",,,jupyter,notebook,issue
CLOSED,MDU6SXNzdWU0Mzg2OTc2NzQ=,An error in one jupyter-sphinx document leads to all documents being rebuilt,https://github.com/jupyter/jupyter-sphinx/issues/31,2019-04-30T10:04:18Z,2020-05-06T21:02:08Z,2020-05-06T21:02:08Z,{'edges': []},31,MEMBER,jbweston,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-04-30T11:25:05Z', 'updatedAt': '2019-04-30T11:25:05Z', 'url': 'https://github.com/jupyter/jupyter-sphinx/issues/31#issuecomment-487915690', 'author': {'login': 'akhmerov'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-05-01T07:34:22Z', 'updatedAt': '2019-05-01T07:34:22Z', 'url': 'https://github.com/jupyter/jupyter-sphinx/issues/31#issuecomment-488227520', 'author': {'login': 'jbweston'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-12-25T16:02:56Z', 'updatedAt': '2019-12-25T16:02:56Z', 'url': 'https://github.com/jupyter/jupyter-sphinx/issues/31#issuecomment-568911512', 'author': {'login': 'moorepants'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-06T21:02:07Z', 'updatedAt': '2020-05-06T21:02:07Z', 'url': 'https://github.com/jupyter/jupyter-sphinx/issues/31#issuecomment-624889284', 'author': {'login': 'akhmerov'}}}]}",,,jupyter,jupyter-sphinx,issue
CLOSED,MDU6SXNzdWUzOTE0Mjc1OTk=,repo2docker not found on PATH,https://github.com/jupyter/repo2docker/issues/506,2018-12-16T01:55:03Z,2020-04-15T21:35:55Z,2020-04-15T21:35:55Z,{'edges': [{'node': {'name': 'user-support'}}]},506,NONE,mryap,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-12-16T16:16:46Z', 'updatedAt': '2018-12-16T16:16:46Z', 'url': 'https://github.com/jupyter/repo2docker/issues/506#issuecomment-447655551', 'author': {'login': 'betatim'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-12-18T17:30:27Z', 'updatedAt': '2018-12-18T17:30:27Z', 'url': 'https://github.com/jupyter/repo2docker/issues/506#issuecomment-448302988', 'author': {'login': 'mryap'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-02-28T14:30:59Z', 'updatedAt': '2020-02-28T14:30:59Z', 'url': 'https://github.com/jupyter/repo2docker/issues/506#issuecomment-592538026', 'author': {'login': 'NateZimmer'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-15T21:35:52Z', 'updatedAt': '2020-04-15T21:35:52Z', 'url': 'https://github.com/jupyter/repo2docker/issues/506#issuecomment-614292295', 'author': {'login': 'betatim'}}}]}",,,jupyter,repo2docker,issue
CLOSED,MDU6SXNzdWUzODYyODcwODQ=,traits in notebook that other extensions might depend on,https://github.com/jupyter/jupyter_server/issues/35,2018-11-30T17:47:53Z,2020-04-15T15:52:04Z,2020-04-15T15:52:04Z,{'edges': [{'node': {'name': 'question'}}]},35,MEMBER,Zsailer,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-10-31T21:34:28Z', 'updatedAt': '2019-10-31T21:34:28Z', 'url': 'https://github.com/jupyter/jupyter_server/issues/35#issuecomment-548578302', 'author': {'login': 'krinsman'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-15T15:52:02Z', 'updatedAt': '2020-04-15T15:52:02Z', 'url': 'https://github.com/jupyter/jupyter_server/issues/35#issuecomment-614122233', 'author': {'login': 'Zsailer'}}}]}",,,jupyter,jupyter_server,issue
CLOSED,MDU6SXNzdWUzNzIxODA3MzU=,"Add ""caching"" functionality similar to BinderHub's",https://github.com/jupyter/repo2docker/issues/452,2018-10-20T06:48:56Z,2020-04-15T21:51:09Z,2020-04-15T21:51:09Z,{'edges': [{'node': {'name': 'enhancement'}}]},452,MEMBER,betatim,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-10-24T01:11:19Z', 'updatedAt': '2018-10-24T01:11:19Z', 'url': 'https://github.com/jupyter/repo2docker/issues/452#issuecomment-432476280', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-10-24T06:12:57Z', 'updatedAt': '2018-10-24T06:12:57Z', 'url': 'https://github.com/jupyter/repo2docker/issues/452#issuecomment-432526017', 'author': {'login': 'betatim'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-10-24T19:46:50Z', 'updatedAt': '2018-10-24T19:46:50Z', 'url': 'https://github.com/jupyter/repo2docker/issues/452#issuecomment-432802650', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-12-06T16:16:55Z', 'updatedAt': '2018-12-06T16:16:55Z', 'url': 'https://github.com/jupyter/repo2docker/issues/452#issuecomment-444929577', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-15T21:51:08Z', 'updatedAt': '2020-04-15T21:51:08Z', 'url': 'https://github.com/jupyter/repo2docker/issues/452#issuecomment-614298281', 'author': {'login': 'betatim'}}}]}",,,jupyter,repo2docker,issue
